Stock,Date,Actual,Predicted
MSFT,1690,426.8009948730469,428.99031646728514
MSFT,1806,391.2127380371094,387.84071655273436
MSFT,324,113.74376678466795,113.76306350708008
MSFT,1204,219.52786254882807,219.03012817382813
MSFT,268,99.36566162109376,99.33572822570801
MSFT,1035,294.6871032714844,294.28850036621094
MSFT,1986,472.1199951171875,476.5567291259766
MSFT,69,85.82535552978516,84.99327667236328
MSFT,1451,314.0309753417969,312.17172576904295
MSFT,1241,249.0651092529297,246.4501725769043
MSFT,681,196.5843963623047,199.05862350463866
MSFT,487,142.35574340820312,142.2426902770996
MSFT,482,144.62501525878906,146.26967727661133
MSFT,1420,317.0792541503906,317.7482455444336
MSFT,707,205.4273834228516,206.76070022583008
MSFT,585,161.6717987060547,164.91273345947266
MSFT,981,331.9873352050781,334.45232025146487
MSFT,429,129.94065856933594,130.28595336914063
MSFT,1644,448.9263916015625,450.07382904052736
MSFT,1580,422.4230651855469,420.71053405761717
MSFT,481,144.34963989257812,144.10308853149414
MSFT,452,132.86459350585938,132.27838455200197
MSFT,1918,515.286865234375,516.5062512207031
MSFT,1394,339.24267578125,339.2783401489258
MSFT,1540,400.3508605957031,402.86302673339844
MSFT,1589,403.7958984375,404.79669799804685
MSFT,1669,417.6073303222656,415.95447814941406
MSFT,943,273.828125,276.54839904785155
MSFT,735,205.4086761474609,203.6060368347168
MSFT,1276,234.9916076660156,230.18702560424805
MSFT,694,203.33151245117188,203.37392242431642
MSFT,1260,234.2200469970703,232.4652392578125
